	ids	body	Uncertainity of Post_Diagnosis	Results and Side-Effects Observed	Medical Assistance	Diet and Maintenance	Information Source	Concepts
286	ARTHROTEC.104.txt	some diarrhea, some constipation, fatigue. it works very well for the heel; I couldn't walk on it very well before taking it. I take 75mg.twice a day. Also have severe osteoarthritis in the knees and hands, but it doesn't seem to relieve that pain at all. 	0	1	0	0	0	relieve pain|relieve pain|fatigue|knees|hands|heel|day|constipation|diarrhea|severe|osteoarthritis
287	LIPITOR.109.txt	Extreme tummy bloating. Tight chest. Headache. Mood swings. Awful gas tummy pains cold shivers. 	0	1	0	0	0	Mood swings|Headache|shivers|bloating|Extreme|chest|pains|gas|cold
288	VOLTAREN.45.txt	Extreme diarrhea, vomiting, extreme sweating, dizzyness, very weak, powerful chills but no fever, bloody discharge. Very bad reaction by my body. 	0	1	0	0	0	bloody discharge|sweating|Very bad|Extreme|chills|fever|weak|dizzyness|diarrhea, vomiting|reaction
289	LIPITOR.137.txt	Before I was put on Lipitor for high cholesterol, I had an echo done, normal results. 1 year after I have been taking it, and losing 20 pounds, took another echo and showed that I was in stage 1 diastolic dysfunction in left ventricular. Plus my right ventricular was mildly dilated. Also I had elevated calcium in my blood test. never did I have that prior to taking Lipitor. My dr. said diastolic dysfunction can come from age. I am only 53 yrs old! I have low blood pressure, I do not have coronary artery disease, I am not a diabetic. This past year I lost 20 pounds which should put my heart in the healthy stage. looked up Lipitor and DD and showed a connection that the Lipitor altered my heart function!. 	0	1	1	0	0	coronary artery disease|said|diastolic dysfunction|high cholesterol|normal results|20 pounds|diabetic|dilated|elevated|right|connection|blood pressure|ventricular|heart|blood test|function|Lipitor|prior|Lipitor|calcium|prior|calcium|calcium|stage|year|low
290	LIPITOR.451.txt	Sterted with swelling in one ankle then a knee thenb the other knee. Also lots of soreness in shoulders and some general lowering of energy. 	0	1	0	0	0	shoulders|swelling|energy|soreness|knee|lowering|ankle
291	LIPITOR.799.txt	A good side effect - I take the lipitor at night because my husband had heard it works better taken at night. right away I was falling asleep more easily and sleeping through the night. I thought it was just me till I saw the notes here about tiredeness. I'm not tired during the day. 	0	1	0	0	0	sleeping|lipitor|lipitor|falling|effect|asleep|easily|right|notes|day|tired|saw
292	ARTHROTEC.108.txt	Abdominal pain, Dizzieness and blood clots in urine which caused problems with urine leaking. I stopped the Arthrotec twice and restarted but the same symptoms came back. I will not take this medication again. 	0	1	0	0	0	Abdominal pain|problems|urine leaking|blood clots|medication|Arthrotec|urine|Arthrotec|urine|back|symptoms
293	LIPITOR.331.txt	I have Rhuematoid Arthritis for 35 yrs and have been on many arthritis meds. I currently am on Relefen for inflamation, Prednisone 5mg, every other day and Enbrel injections once a week. I have no problems from these drugs. Eight mos. ago another doctor put me on Lipitor 10mg daily because my chol was 240. Over a period of 6 mos., it went down to 159, which was great, BUT I started having terrible aching pain in my arms about that time which was radiating down my arms from my shoulder to my hands and I could not sleep well at all. I lost all the strength in my muscles and was fatigued all the time. I was blaming my arthritis for my pain for months and months. I started taking extra Relefen and Prednisone which helped only temporarly. I could hardly lift a glass of milk without using both hands, I was so weak in my arms and hands. One day it just hit me. Maybe it's the Lipitor . It was the newest drug I was taking. So, I just quit taking it and within 3 days my arm. I suggest anyone who develops a bad symption within a week or month of going on Lipitor, or any other statin drug, quit taking it and call your doctor. There are some important reasons why some people HAVE to be on a statin in some cases. 	1	1	0	0	0	aching pain|fatigued|pain|weak|injections|Arthritis|Maybe|problems|arthritis|sleep|Lipitor|statin|extra|Prednisone|Lipitor|Enbrel|drugs|drug|statin|extra|There|Prednisone|blaming|Enbrel|period|hands|arm|month|week|day|important|months|arms|shoulder|lift|milk|mos|BUT|Prednisone 5|inflamation|Prednisone
294	LIPITOR.800.txt	Fuzzy, dizzy, light-headedness feeling I've never had before. Low grade headache goes with it. Mild insomnia. Poor concentration, noise intolerance. I rarely get headaches. Started getting them a while back, never put 2 and 2 together. Saw an internist and 2 neurolgists, had MRI, MRA, all showing nothing. Stopped Lipitor 2 weeks ago, with 40% reduction in severity but still waiting for it to go away. Not many here have posted follow-up. Because so many people take Lipitor, and headaches, etc are so coommon, what we need is to show that there is an increased incidence of side effects like these compared to those not taking Lipitor, AND that the side effects go away once stopping it. I will re-post when either 3 months goes by or the side effects disappear, whichever is 1st. I suspect that it will take at least a few more weeks, before the build-up effects of this mess can be cleared from my brain. 	0	1	1	0	0	Poor concentration|nothing|grade|effects|insomnia|increased|light-headedness|headaches|dizzy|headache|side effects|reduction|stopping|stopping|Lipitor|feeling|like|Lipitor|noise|brain|Mild|Low|AND|months|back|MRA|intolerance
295	ARTHROTEC.91.txt	No side effects, but I always add acidophilous to my diet with any anti-inflammatories or antibiotics. I am only taking 75 mg a day and it is wonderful for relieving all of my aches and pains. 	0	1	0	1	0	side effects|aches|pains|day|antibiotics|inflammatories
296	ARTHROTEC.114.txt	15 minutes after taking , i experienced severe stomach cramping. but after trying celebrex (without any relief). i decided i could tolerate stomach pain since i go relief. BUT now after having been off of meds for 3 weeks, I am experiencing high blood pressure and ankle swelling like crazy!!!!! HAS ANYONE EXPERIENCED THIS AFTER BEING OFF OF THE DRUG FOR 3 WEEKS OR SO???????. never take again!!!!. 	1	1	0	0	0	blood pressure|ankle swelling|stomach pain|cramping|celebrex|celebrex|DRUG|stomach|relief|decided|like|experienced|EXPERIENCED|BUT|15 minutes|severe
297	ARTHROTEC.97.txt	The symptoms got progressively worse with time. They included fluid retention, all over muscle pain, cramps. I stopped taking them a week ago and felt much better the next day. Some of the side effects haven't totally disappeared but I'm improving with each day. My doctor doesn't believe that this medication could cause this reaction. 	1	1	0	0	0	fluid retention|side effects|muscle pain|cramps|symptoms|medication|week|day|worse|much better|reaction
298	LIPITOR.585.txt	Been taking Lipitor for two years. The last few days I have experienced swollen legs and ankles and a pain in my lower leg making it hard to get around. Thought it might be the Lipitor so I am going to the doctor in a few days. I think I will discontinue using Lipitor and try to find another alternative to lowering my cholesterol. 	1	1	0	0	0	swollen legs|Lipitor|cholesterol|Lipitor|cholesterol|Thought|think|experienced|ankles|pain|leg|lowering|discontinue
299	LIPITOR.623.txt	skipping heart beats, fast and slow heartbeat, leg pain, chest pain, extreme tiredness, depression, severe arrythmias. Went to emergency room with severe irregular heartbeat. Stayed in hospital 2 days, nothing was diagnosed. Went to cardiologist after release, he took me off of Lipitor. All side effects disappeared within 2 or 3 days. I have severe heart disease. 	0	1	1	0	0	slow heartbeat|emergency|skipping|nothing|heart disease|irregular heartbeat|side effects|chest pain|leg pain|depression|diagnosed|release|Lipitor|Lipitor|heart|severe|tiredness
300	LIPITOR.108.txt	Muddled thinking, loss of strength and stamina. 	0	1	0	0	0	loss of strength|thinking|stamina
301	LIPITOR.724.txt	Took Liptor for 3 months 2 years ago. Developed severe thigh muscle pain (both legs involved) and could not walk 75 feet. Took myself off Liptor and all symtoms went completely away. Then my doctor had a bright idea to try Liptor again and the same symtoms came back. Problem is, went off this drug and I still have muscle problem and at times can hardly walk! Now the top outer thigh muscle starts to feel very warm, then get numb and lastly it starts to feel very cool (Like the icy hot patch). This drug is so bad, I just want to get back to my normal self, but I feel that the damage has been done! Am making Dr appointment to see if anything can be done. 2-3 month. 	1	1	1	0	0	thigh muscle|legs|feet|Problem|problem|bright|2 years|completely|icy hot|icy hot|drug|normal|month|self|months|starts|damage|patch|pain|back|feel|Like|appointment|see|severe
302	ARTHROTEC.13.txt	NSAID gastritis, severe stomach upset after prolonged use. false full feeling, very poor appetite. increased menstruation, 2-3 periods a month instead of once a month, menstrual cramps present with or without vaginal bleeding. i would not recommend this medication for any female who has not already completed their menopausal phase. 	0	1	0	1	0	menstrual cramps|vaginal bleeding|stomach upset|poor appetite|menstruation|periods|medication|month|menopausal|feeling|present|gastritis|prolonged|increased|NSAID|severe
303	LIPITOR.618.txt	pain in knee and foot. 	0	1	0	0	0	pain in knee|foot
304	LIPITOR.558.txt	After 1 1/2 years of taking 10 mg/ day I am experiencing constant gas and diarrhea. Have stopped taking drug one week ago and hope this goes away. Excellent job of lowering my cholesterol!. 	0	1	0	0	0	drug|cholesterol|week|day|diarrhea|hope|gas|lowering|cholesterol
305	LIPITOR.221.txt	OK for 4 years, then muscle cramps, spasms, weakness in legs and right hand progressed to atrophy. Foggy mental state, falling over,clumsiness,nightmares,dry mouth. Stopped taking Lipitor in April 2006 and rapidly improved, but a month later started going downhill again and have now been diagnosed with ALS. I am an unlikely candidate for MND. I know the Lipitor poisoned me. I wish I had stopped taking this poison before it caused permanent nerve damage. 	0	1	0	0	0	muscle cramps|clumsiness|nightmares|weakness|spasms|mental state|improved|falling|unlikely|nerve damage|right hand|legs|diagnosed|atrophy|Lipitor|Lipitor|month|dry mouth
306	LIPITOR.750.txt	Slight muscle soreness in arms and legs. Major sorness in knees and elbows. I have gout and had been attributing the joint pain to that, but after bloodwork, my rheumatologist said it was not gout! I have an appt. scheduled to start to deal with this pain but an experience last night and reading some postings on this site are leading me to suspect the lipitor. My usual 20mg dose is taken with dinner, but I had forgotten to take it and remembered just before bedtime. I awoke at 3AM with an a knee that was just throbbing with pain. I hobbled to the bathroom and took a dose of Advil and was able to get back to sleep after about a half hour. I awoke this morning with about a 50% reduction in pain and it seems to have subsided as the day goes on. I will never take lipitor before bed again, I may cut the daily dose in half and possibly stop altogether if the pain persists at an intolerable level. Lipitor has lowered my cholesterol levels to the 180's. I had never had a reading below 218 in my life and it has been steadily rising over the last few years to a consistent level in the 240's. The ratio of bad to good cholesterol is in the acceptable zone and never had been before taking lipitor. So, all in all, the lipitor has done a good job. I will try to cope with the joint pain, but if it becomes a constant problem, I will have to stop taking the drug. 	1	1	1	0	0	cholesterol levels|good cholesterol|muscle soreness|joint pain|pain|arms and legs|knees|knee|experience|remembered|reduction|lipitor|Lipitor|Advil|lipitor|Lipitor|Advil|drug|problem|able|rising|sleep|possibly|Slight|start|day|scheduled|gout|said|back|elbows|cut
